timestamp,score,temp(Â°F),humid,co2,voc,pm25,noise,light
2024-02-21T05:00:00Z,67.1,67.1,14.6,501.6,305.1,4.5,50,62.3
2024-02-21T05:05:00Z,67.3,67.3,14.6,503.8,311.3,4.3,50.1,62.6
2024-02-21T05:10:00Z,67.5,67.3,14.7,505.9,314.8,3.8,50.2,62.6
2024-02-21T05:15:00Z,66.5,67,14.5,514.5,305.5,5.3,50.1,62.4
2024-02-21T05:20:00Z,65.1,65.6,14.9,526,307.1,6.3,50.1,62.1
2024-02-21T05:25:00Z,65.7,66.3,14.8,530.7,311.9,5.5,50,62.1
2024-02-21T05:30:00Z,66,66.8,14.7,527.6,320.5,4.8,50,61.4
2024-02-21T05:35:00Z,66.4,67,14.7,526.2,322.1,4.1,50.2,61
2024-02-21T05:40:00Z,67,67.3,14.6,523.3,322.3,4.3,50.1,61.1
2024-02-21T05:45:00Z,67,67.4,14.6,516.4,322.8,3.8,50.1,61.3
2024-02-21T05:50:00Z,67,67.5,14.6,517.1,323.4,3.8,50.1,61.3
2024-02-21T05:55:00Z,66.8,67.5,14.5,518.9,321.8,3.9,50.2,61.3
2024-02-21T06:00:00Z,65.2,66.2,14.5,523.9,312.4,6,51,59.8
2024-02-21T06:05:00Z,22.5,66.1,14.8,530.1,323.3,387.5,53.2,55.5
2024-02-21T06:10:00Z,10.4,66.7,14.6,533.5,325.5,501.6,51,61.8
2024-02-21T06:15:00Z,29.6,67.4,14.9,536.3,341.1,154.9,52.2,57
2024-02-21T06:20:00Z,37.3,67.8,15.3,544.7,353.7,113.6,53.4,55.8
2024-02-21T06:25:00Z,58.2,67.4,15.2,544.4,345.8,42.2,51.5,31.1
2024-02-21T06:30:00Z,63.1,67.4,15.2,543.7,346.1,24.6,50,0
2024-02-21T06:35:00Z,64.3,67.4,15,544.5,346.1,15.9,50,0
2024-02-21T06:40:00Z,65.4,66.4,14.7,533.5,330.6,7.2,50.2,1.6
2024-02-21T06:45:00Z,65,65.4,15.1,523.4,330.5,6.8,50.3,6.6
2024-02-21T06:50:00Z,66,66.3,14.9,518.8,337.9,5.6,50.6,12.2
2024-02-21T06:55:00Z,66.4,66.6,14.9,514.3,341.1,5.1,50.6,17.9
2024-02-21T07:00:00Z,67,66.8,14.9,512.1,336,4.7,50.5,23.8
2024-02-21T07:05:00Z,67,67,14.9,513,343.2,4.4,50.9,29.6
2024-02-21T07:10:00Z,67,67.1,15,516,344,4.3,51.4,35.3
2024-02-21T07:15:00Z,67.1,67.2,15,516.8,342.9,4.2,51,40.5
2024-02-21T07:20:00Z,67.7,67.4,14.9,514.4,343.1,4.4,51.2,43.5
2024-02-21T07:25:00Z,68,67.4,14.9,512.9,335.7,4.1,51.3,50.5
2024-02-21T07:30:00Z,67.6,67.2,14.9,509.1,323.4,5.4,51.2,54
2024-02-21T07:35:00Z,67,66,15.3,500.3,317.5,6.6,51,56.4
2024-02-21T07:40:00Z,67.5,66.5,15.3,496.8,324.6,6.1,50.9,58.4
2024-02-21T07:45:00Z,67.9,66.8,15.2,494.1,329,5.5,50.7,59.3
2024-02-21T07:50:00Z,68,67,15.2,492.5,330.8,4.9,51.2,60.3
2024-02-21T07:55:00Z,68,67.2,15.1,490.3,338.3,4.5,51,64
2024-02-21T08:00:00Z,68,67.4,15.1,489.8,336.4,4.1,51,69.5
2024-02-21T08:05:00Z,67.9,67.4,14.9,490.3,333.3,4.9,51,73.9
2024-02-21T08:10:00Z,66.8,66.6,14.8,487.4,322.2,6.3,50.8,75.4
2024-02-21T08:15:00Z,66.7,65.9,15.2,483.2,319.9,6.1,50.9,78.6
2024-02-21T08:20:00Z,67.1,67,14.8,485,328.1,6.1,50.8,81.6
2024-02-21T08:25:00Z,67.6,67,15,485.1,333.9,4.9,50.8,84.9
2024-02-21T08:30:00Z,68,67.2,15,487,341,4.9,50.9,85.7
2024-02-21T08:35:00Z,68,67.4,15,488.9,342.4,4.7,50.9,86.3
2024-02-21T08:40:00Z,68,67.5,15,490.8,339.1,4.6,51,88.9
2024-02-21T08:45:00Z,67.2,67.3,14.6,483.7,318.5,6.5,50.7,92.3
2024-02-21T08:50:00Z,66.6,66.5,14.7,475.1,308.5,6.3,50.7,95.3
2024-02-21T08:55:00Z,66.9,66.8,14.7,467.5,306,6.1,50.5,97.1
2024-02-21T09:00:00Z,67.4,67.1,14.8,467.9,312.1,5.3,50.6,95.2
2024-02-21T09:05:00Z,68,67.3,14.8,470,316,4.7,50.8,94.6
2024-02-21T09:10:00Z,68,67.5,14.7,469.7,319,4.3,51,95
2024-02-21T09:15:00Z,68,67.6,14.7,469.8,316.3,4.3,50.8,97.6
2024-02-21T09:20:00Z,67,67.4,14.1,464.4,294.7,4.9,50.5,96.6
2024-02-21T09:25:00Z,66.9,66.5,14.7,461.8,300,6,50.6,93.6
2024-02-21T09:30:00Z,67.3,66.8,14.8,468.5,310.1,5.7,50.5,98.2
2024-02-21T09:35:00Z,67.7,67.2,14.7,471.3,315,4.8,50.5,99.6
2024-02-21T09:40:00Z,68,67.4,14.8,470.9,315.9,4.1,51,100
2024-02-21T09:45:00Z,68,67.6,14.7,469.4,317.7,3.4,51.5,101.1
2024-02-21T09:50:00Z,66.5,67.8,14.6,468.4,310.4,8.8,53.5,99
2024-02-21T09:55:00Z,66.2,67.9,13.9,470,276.5,10,55,102
2024-02-21T10:00:00Z,66.8,67.5,14.5,497.8,288,9.6,62.8,122.5
2024-02-21T10:05:00Z,66.1,67.6,15.2,527,302.8,16.1,63.9,80
2024-02-21T10:10:00Z,64.4,68.5,15.6,572.6,327.6,22.1,62.6,114.7
2024-02-21T10:15:00Z,62.9,69.3,16,633,347.5,26.2,59,108.2
2024-02-21T10:20:00Z,63.8,69,15.8,637.5,319.8,21.7,61.1,108
2024-02-21T10:25:00Z,62.5,68.5,15.7,601.9,307.8,33.4,61.6,117.7
2024-02-21T10:30:00Z,64.6,68.1,15.9,582.9,303,23.1,60.8,116.2
2024-02-21T10:35:00Z,61.5,68.1,16.5,582.3,307.4,37.1,59.8,109
2024-02-21T10:40:00Z,64.8,68.9,17.1,603.9,328.3,28.4,61.7,84
2024-02-21T10:45:00Z,65.2,69.3,17.5,632.4,327.3,29.5,61.4,104
2024-02-21T10:50:00Z,68,68.9,16.8,612.1,300.2,13.6,65.4,111.2
2024-02-21T10:55:00Z,67.6,68.2,16.8,590.2,304.8,15.4,66,111.7
2024-02-21T11:00:00Z,69.5,67.9,16.5,581.9,293.8,7.8,56.4,117.4
2024-02-21T11:05:00Z,69.6,67.9,16.6,584.9,293.2,7.3,51.9,118.1
2024-02-21T11:10:00Z,70,67.7,16.8,579.5,293.5,5.5,51.2,118.7
2024-02-21T11:15:00Z,70.8,67.5,17.1,567.4,312.5,3.5,52.3,115.8
2024-02-21T11:20:00Z,70.3,67.3,17.3,563.7,317.9,7.6,58.5,107.5
2024-02-21T11:25:00Z,70.3,66.9,17.1,552.2,297.5,4.7,57.5,112.5
2024-02-21T11:30:00Z,70.2,66.9,16.7,514.6,282.4,6.6,56.9,113.5
2024-02-21T11:35:00Z,71.7,67.7,16.4,495.1,290.5,4.2,50.3,119.1
2024-02-21T11:40:00Z,71.9,67.9,16.4,493,288.4,3.9,50.8,119.3
2024-02-21T11:45:00Z,71.9,68.1,16.4,492.2,293.3,4.3,50.5,118.7
2024-02-21T11:50:00Z,72,68,16.2,484.8,271.1,2.5,50.2,115.6
2024-02-21T11:55:00Z,70.7,67.6,16.4,472.2,263.3,8.2,52.3,86.5
2024-02-21T12:00:00Z,71.2,67,16.6,478.6,259.8,2.9,56,64.5
2024-02-21T12:05:00Z,71.2,67.2,16.5,487.7,270,2.3,54.3,64.1
2024-02-21T12:10:00Z,71.9,67.7,16.4,493.9,280.2,2.2,54.9,63.5
2024-02-21T12:15:00Z,72,68,16.5,509.8,286.6,2.1,54.7,64.3
2024-02-21T12:20:00Z,71.7,68.2,16.5,522.5,291,1.7,54.9,63.9
2024-02-21T12:25:00Z,71.9,68.1,16.4,512.4,272.3,2.2,55,64.7
2024-02-21T12:30:00Z,72,67.7,16.6,500.9,263.6,2.4,55.6,65.1
2024-02-21T12:35:00Z,72,67.3,16.7,492.6,266.5,2.8,52.7,57.4
2024-02-21T12:40:00Z,71.3,66.9,16.8,489.4,261.3,2.4,52.2,64.9
2024-02-21T12:45:00Z,71.4,67,16.7,483.9,266.9,2.3,53.3,65
2024-02-21T12:50:00Z,72,67.8,16.5,490.8,283.8,2.7,53.3,57.1
2024-02-21T12:55:00Z,72,68,16.5,504.3,291.4,4.4,49.7,58
2024-02-21T13:00:00Z,72,68,16.5,510,285.7,2.5,49.8,58.1
2024-02-21T13:05:00Z,71.6,67.9,16.1,487.6,264.3,2.3,49.7,57.8
2024-02-21T13:10:00Z,70.9,67.3,16.1,459.8,252.2,2.1,49.5,56.4
2024-02-21T13:15:00Z,70.5,66.8,16.3,445,247.9,2.1,49.5,56.4
2024-02-21T13:20:00Z,71,67.2,16.2,440,260.2,1.9,49.4,54.8
2024-02-21T13:25:00Z,71,67.5,16.2,442.1,269.3,1.7,49.4,55.1
2024-02-21T13:30:00Z,71.1,67.7,16.2,443.2,276.9,1.6,49.3,57
2024-02-21T13:35:00Z,71,67.9,16,442.4,271.2,1.7,49.3,57.8
2024-02-21T13:40:00Z,70.8,67.6,15.7,437.2,246.6,2,49.3,56.3
2024-02-21T13:45:00Z,70,67.1,15.8,437.8,248.3,2.1,49.6,55.7
2024-02-21T13:50:00Z,70,66.8,16.1,435.5,245.2,2.1,49.6,57
2024-02-21T13:55:00Z,70.8,67.3,16,434.4,250.2,1.9,49.5,56.5
2024-02-21T14:00:00Z,71,67.6,16,433.8,262.6,1.7,49.2,56.4
2024-02-21T14:05:00Z,71,67.7,16,433.9,268.9,1.5,49.2,56.2
2024-02-21T14:10:00Z,71,67.9,15.9,435.7,263.3,1.8,49.6,54.8
2024-02-21T14:15:00Z,70.9,67.5,15.8,436.9,240.7,2.2,49.4,55.2
2024-02-21T14:20:00Z,70.1,67,15.9,436.3,242.2,2.2,49.5,55.4
2024-02-21T14:25:00Z,70,66.8,15.9,436.1,241.4,2.3,49.6,55
2024-02-21T14:30:00Z,70.6,67.5,15.8,436.9,252.2,2,49.4,54.6
2024-02-21T14:35:00Z,71,67.6,15.8,436.7,261.7,1.8,49.3,55.2
2024-02-21T14:40:00Z,71,67.8,15.9,435.7,269.5,1.8,49.4,55.4
2024-02-21T14:45:00Z,71,67.9,15.8,436.9,266.8,1.4,49.3,55.3
2024-02-21T14:50:00Z,70.3,67.7,15.5,436.1,244.6,2,49.6,55.3
2024-02-21T14:55:00Z,70,67.2,15.6,433.5,243.8,1.9,50.4,55.5
2024-02-21T15:00:00Z,70,66.9,15.8,433.1,246.6,2.2,52,55.1
2024-02-21T15:05:00Z,70,67.1,15.8,434.9,252.4,2.3,53.1,54.1
2024-02-21T15:10:00Z,70.6,67.9,15.6,439.1,266.2,3.5,55.3,53.4
2024-02-21T15:15:00Z,70.6,68.2,15.5,443.2,275.2,3.2,50.3,53.7
2024-02-21T15:20:00Z,71,68,15.7,448.6,280.3,3,49.3,53.8
2024-02-21T15:25:00Z,70.1,67.9,15.3,447.9,263.4,1.7,49.5,53.5
2024-02-21T15:30:00Z,70,67.3,15.5,442.2,251.7,2.1,49.7,53.1
2024-02-21T15:35:00Z,69.7,66.9,15.7,441.9,248.9,2,49.9,52.7
2024-02-21T15:40:00Z,69.9,67.1,15.7,436.6,253.4,1.8,50.8,52.1
2024-02-21T15:45:00Z,70.3,67.8,15.6,440.7,266.1,2.2,51.8,50.6
2024-02-21T15:50:00Z,70.8,68.1,16,462.5,280.4,6.8,58.2,48.8
2024-02-21T15:55:00Z,70.9,68.7,16.8,531.2,303.8,8.3,60.3,47.3
2024-02-21T16:00:00Z,71,68.6,17.6,620,325.9,4.4,54.5,55.8
2024-02-21T16:05:00Z,71,68.3,17.9,658.2,322.4,3.3,50.9,54.4
2024-02-21T16:10:00Z,71,68.2,17.8,654,315.5,2.8,50.4,54
2024-02-21T16:15:00Z,70.9,68.1,17.6,643,316.5,3.2,50.5,54.2
2024-02-21T16:20:00Z,69.6,68.1,17.8,633.6,317.8,11.3,51.8,50.7
2024-02-21T16:25:00Z,70.2,68.2,17.7,627,316.2,9.2,53.2,48.6
2024-02-21T16:30:00Z,70.1,68,17.8,626.2,317.3,9.8,52.8,51
2024-02-21T16:35:00Z,70.4,67.9,17.8,620.2,311.8,9.4,53.4,48.5
2024-02-21T16:40:00Z,70.7,67.8,17.5,606.9,302.3,6,53.3,50.2
2024-02-21T16:45:00Z,71,67.5,17.2,574.7,290.6,3.7,52.3,53.3
2024-02-21T16:50:00Z,70.5,67.5,17.2,546,281.9,10.8,57.5,42.3
2024-02-21T16:55:00Z,71.1,67.1,16.9,516.1,269.3,4.1,50.6,41.9
2024-02-21T17:00:00Z,71.1,66.9,16.7,480.6,265,2.4,49.9,41.7
2024-02-21T17:05:00Z,72,67.5,16.6,468.1,274.1,1.9,49.9,41.3
2024-02-21T17:10:00Z,72,67.7,16.6,462.2,279.7,1.8,50.1,40.9
2024-02-21T17:15:00Z,72,67.9,16.6,463,284.6,1.2,50,40.4
2024-02-21T17:20:00Z,71.7,67.9,16.3,462.3,274.9,1.6,50,40.2
2024-02-21T17:25:00Z,71,67.5,16.2,452.9,258.7,1.9,49.8,39.9
2024-02-21T17:30:00Z,71,67.2,16.3,445.7,255.7,2,49.9,39.7
2024-02-21T17:35:00Z,71,67.1,16.4,444.1,259.3,2,49.8,39.5
2024-02-21T17:40:00Z,71.4,67.5,16.4,447.9,271.5,1.9,49.8,39.5
2024-02-21T17:45:00Z,72,67.6,16.4,450,275.7,1.6,49.8,39.5
2024-02-21T17:50:00Z,71.6,67.9,16.5,454.3,284.7,4.6,51.3,39.4
2024-02-21T17:55:00Z,70.7,68.4,16.3,460.9,288.2,10.6,51.3,23.5
2024-02-21T18:00:00Z,72.1,68.1,16.4,466.2,272.9,4.7,56.6,17.3
2024-02-21T18:05:00Z,72.9,67.8,17,491.1,287.3,3.8,58.6,16.4
2024-02-21T18:10:00Z,72.8,67.8,17.2,514.3,294.5,3.6,59.6,17
2024-02-21T18:15:00Z,72.6,67.8,17.4,524.1,301,3.4,61.6,16.3
2024-02-21T18:20:00Z,72.3,67.8,17.4,529,305.9,3.1,61.9,17.3
2024-02-21T18:25:00Z,71.5,68.3,17.2,534,315.2,6.8,61.2,15.8
2024-02-21T18:30:00Z,71.4,68.6,17.3,547,327.3,7.6,61.5,17.5
2024-02-21T18:35:00Z,71.6,68.7,17.1,552.8,315.7,4.2,61.8,17.6
2024-02-21T18:40:00Z,72,68.4,17.2,540.8,302.8,4.1,60.8,17.3
2024-02-21T18:45:00Z,72.1,68.3,17.1,536.1,303,4.5,52.2,18.6
2024-02-21T18:50:00Z,72.5,67.9,17.2,523.4,306.1,4.4,52.8,18.8
2024-02-21T18:55:00Z,72.3,68,17.4,532,323.8,5,60.5,17.4
2024-02-21T19:00:00Z,72,68.5,17.1,542.1,331.7,5,61.2,17.6
2024-02-21T19:05:00Z,71.4,68.8,17.1,552.1,342.4,4,61.3,17.7
2024-02-21T19:10:00Z,71.5,68.9,17.4,567,341.2,4.8,60.6,17.4
2024-02-21T19:15:00Z,71.9,68.9,17.6,556.4,318.5,7.1,61.6,16.9
2024-02-21T19:20:00Z,73,68.3,17.7,543.7,307.2,3.8,60.4,17.1
2024-02-21T19:25:00Z,73.7,67.9,18.2,532.2,300.7,5,61.3,17
2024-02-21T19:30:00Z,74.2,67.8,18.4,524.2,300.7,2.9,60.5,16
2024-02-21T19:35:00Z,74.3,68.2,18.2,521.8,310.6,3.4,59.1,16.1
2024-02-21T19:40:00Z,72.5,69.1,17.9,538.4,329.4,9,61.9,17.1
2024-02-21T19:45:00Z,72.8,69,18.1,549.1,329.4,6.7,59.5,18.6
2024-02-21T19:50:00Z,74.5,68.7,18.6,542.8,314.2,3.3,62,17.1
2024-02-21T19:55:00Z,75,68,18.9,537.7,309.3,3.4,61.7,17.4
2024-02-21T20:00:00Z,75,67.6,19.1,531.7,306,3.5,60.9,17
2024-02-21T20:05:00Z,75.1,67.9,19,531,312.2,4.2,61.3,15.6
2024-02-21T20:10:00Z,74,68.5,18.4,537.5,320.2,3.4,61.8,17.5
2024-02-21T20:15:00Z,73.8,68.8,18.3,550.3,330.4,2.5,59.6,17.4
2024-02-21T20:20:00Z,73.3,68.9,18.6,556.6,322.1,7.3,59,16.6
2024-02-21T20:25:00Z,74.5,68.6,18.8,546.2,306.6,6.4,61.1,15.6
2024-02-21T20:30:00Z,75,67.8,19.1,533.8,301,3.1,60.3,21.8
2024-02-21T20:35:00Z,75,67.3,19.4,530.3,297.7,2.6,59.3,21.3
