"timestamp.America.New_York.","score","temp..F.","humid","co2","voc","pm25","noise","light"
"2024-02-01 15:15:00",90.4,72.3,28.4,400,20,5.3,56.5,353.2
"2024-02-01 15:20:00",91.2,72.1,27.8,400,20,4.9,55.8,181.5
"2024-02-01 15:25:00",91,72,27.4,400,20,4.7,58.8,239.2
"2024-02-01 15:30:00",90.8,72.2,27.2,400,20,4.7,57.8,241.2
"2024-02-01 15:35:00",90.7,72.4,27.2,400,20,4.7,56.3,242.8
"2024-02-01 15:40:00",90.2,72.8,27,400,20,4.7,55.9,248.4
"2024-02-01 15:45:00",90.5,72.2,27.2,400,20,4.9,55.6,218.8
"2024-02-01 15:50:00",91,71.7,27.4,400,20,5.2,54.4,218.7
"2024-02-01 15:55:00",91,71.7,27.4,400,20,5.3,54.5,218.5
"2024-02-01 16:00:00",91,71.4,27.6,400,20,5.2,55.3,218.3
"2024-02-01 16:05:00",91,71.4,27.6,400,20.1,5,56.1,218.2
"2024-02-01 16:10:00",91,71.3,27.7,400,20.5,5.3,55.9,217.7
"2024-02-01 16:15:00",91,71.3,27.6,400,21.8,5.3,55.5,217.1
"2024-02-01 16:20:00",91,71.5,27.6,400,23.2,5.2,55.3,216.8
"2024-02-01 16:25:00",90.4,72.6,27.7,454.5,38.8,4.5,61.9,154.5
"2024-02-01 16:30:00",85.2,76.8,23.9,454.8,46.8,7,68.8,0.1
"2024-02-01 16:35:00",86.7,76.7,24.4,402.3,53.7,5.1,56.2,75.7
"2024-02-01 16:40:00",86.9,76.5,24.7,414.3,47.2,6.3,61.5,99.8
"2024-02-01 16:45:00",86.5,74.4,24.4,400,37.8,5.1,62.1,10
"2024-02-01 16:50:00",88.7,73.8,25.7,456.8,42.5,1.8,51.4,0
"2024-02-01 16:55:00",88.9,73.2,26,458.9,43.7,3.7,56.5,6.5
"2024-02-01 17:00:00",91.7,68.8,30.2,432.1,56.9,7.5,70.9,16.4
"2024-02-01 17:05:00",92.2,71.2,29.6,471.4,73.8,3.1,56,20.5
"2024-02-01 17:10:00",91.9,71.5,28.8,458.8,58.6,4.4,55.9,15.7
"2024-02-01 17:15:00",90.4,69.1,29.7,473.6,51.6,9.9,68,0.4
"2024-02-01 17:20:00",92.4,69.2,30.1,465.6,56.9,6.3,55.8,7.6
"2024-02-01 17:25:00",91.7,70.2,29,461.6,48,5.6,59.4,26
"2024-02-06 19:10:00",78,72.4,22.1,453.9,434.5,14,56.9,32.4
"2024-02-06 19:15:00",72.3,70.9,17.5,488.3,20.3,15.8,53.3,62.6
"2024-02-07 08:00:00",76,66.5,18.7,400,96.3,1.8,49.9,58.5
"2024-02-07 08:05:00",75.9,66.2,18.9,400,94.4,1.8,50.1,62.5
"2024-02-07 08:10:00",76,66.7,18.8,400,102,1.5,49.8,66.3
"2024-02-07 08:15:00",76.3,67.1,18.7,400,107.4,1.5,49.7,69.8
"2024-02-07 08:35:00",76,66.8,18.6,400,91.7,1.8,49.7,82.6
"2024-02-07 08:40:00",76,66.2,18.9,400,93.3,1.8,50,85.2
"2024-02-07 08:45:00",76,66.5,18.9,400,99.1,1.8,49.9,87.3
"2024-02-07 08:50:00",75.9,67.1,18.7,400,103.6,4.4,52.8,85.8
"2024-02-07 08:55:00",76.4,67.5,18.6,400,105,6.9,61.2,91.7
"2024-02-07 09:00:00",77,67.4,18.8,400,111.9,2.8,60.3,103.2
"2024-02-07 09:05:00",77,67.3,18.8,400,107.8,2.4,49.9,175
"2024-02-07 09:10:00",76.4,66.9,18.8,400,96,1.8,49.8,174.8
"2024-02-07 09:15:00",76,66.4,19.1,400,94.4,1.8,49.8,174.6
"2024-02-07 09:20:00",76.2,66.5,19.1,400,100.5,1.9,49.7,175.4
"2024-02-07 09:30:00",77,67.7,18.7,400,107.2,1.7,49.7,177.5
"2024-02-07 09:35:00",77.7,67.9,18.7,400,113.1,1.6,50.1,178.4
"2024-02-07 09:40:00",77.6,68,18.6,400,112.2,1.5,50,178.2
"2024-02-07 09:45:00",76.9,67.9,18.6,400,105.2,5.2,53.2,166.6
"2024-02-07 09:50:00",77.7,67.6,18.9,400,108.5,2.4,52.5,100.7
"2024-02-07 09:55:00",77.7,67.6,19,400,104.7,3.1,54.4,93.1
"2024-02-07 10:00:00",78.5,67.7,19.5,400,125.4,5,52.6,94.3
"2024-02-07 10:05:00",77.9,68.1,19.9,400,152.8,10.9,66,85.2
"2024-02-07 10:10:00",78.4,68.3,20,400,171.6,8.9,64.9,79
"2024-02-07 10:15:00",77.6,68,20.1,400,152.2,12.8,62.6,82
"2024-02-07 10:20:00",78.3,68,20.2,400,151.4,10.9,62.1,88.5
"2024-02-07 10:25:00",77.6,67.9,20.3,400,153.8,15.2,63,93.2
"2024-02-07 10:30:00",78.2,68,20.3,400,148.4,12.1,61.9,91.1
"2024-02-07 10:35:00",78.3,68,20.3,400,148.6,11.6,60.9,79.2
"2024-02-07 10:40:00",76,67.9,20.6,402,146.1,22.8,60.6,91.3
"2024-02-07 10:45:00",76.5,68.4,20.8,414.9,161.6,23,61.9,86.8
"2024-02-07 10:50:00",77.1,68.7,20.6,426.4,203.7,15.7,62.7,95.9
"2024-02-07 10:55:00",69.1,68.9,20.5,433.5,204.9,42.7,61.9,83.6
"2024-02-07 11:00:00",77.5,68.3,20.5,418,167.7,16.9,58.7,88.4
"2024-02-07 11:05:00",72.4,68.3,20.5,400.6,143.4,37.7,60.3,70.1
"2024-02-07 11:10:00",74.3,68.2,20.2,400,134.3,27.8,60.4,69.8
"2024-02-07 11:15:00",79.4,67.9,20.3,400,130.5,6.1,57.8,74.8
"2024-02-07 11:20:00",78.2,68,20.4,400,136.6,12.4,51.4,71.8
"2024-02-07 11:25:00",79.8,67.8,20.3,400,132.9,2.2,50.3,71.9
"2024-02-07 11:30:00",77.9,68,20.5,400,138,13.3,57.3,70.2
"2024-02-07 11:35:00",77.7,67.5,20.3,400,132.7,12.7,60.2,76.7
"2024-02-07 11:40:00",77.4,66.9,20.1,400,110.9,6.9,53.4,85.1
"2024-02-07 11:45:00",78,66.6,20,400,105.3,1.6,51,87.8
"2024-02-07 11:50:00",78,66.5,19.9,400,106.9,1.4,50.7,86.7
"2024-02-07 11:55:00",78,66.6,20,400,114.7,1.6,51.6,79.9
"2024-02-07 12:00:00",78,66.5,20.2,400,111.2,1.5,52.3,75.8
"2024-02-07 12:05:00",78,66.5,20.2,400,112.5,1.3,51.9,75.1
"2024-02-07 12:10:00",78,66.4,20.3,400,110.2,1.1,53.1,75.4
"2024-02-07 12:15:00",78,66.3,20.3,400,107.5,1.2,54.2,77.2
"2024-02-07 12:20:00",78,66.3,20.4,400,105.4,1.2,52.9,75.4
"2024-02-07 12:25:00",78,66.4,20.4,400,110.5,1.3,51.6,77.6
"2024-02-07 12:30:00",78,66.3,20.4,400,107.5,1.3,53.2,75.2
"2024-02-07 12:35:00",78,66.4,20.3,400,109.5,1,53.6,75.7
"2024-02-07 12:40:00",78,66.2,20.4,400,111.5,1.2,51.8,78.2
"2024-02-07 12:45:00",78.2,66.7,20.2,400,119.1,1.2,51.3,79.3
"2024-02-07 12:50:00",78.8,67.5,20,400,130.3,3.4,56.8,74.3
"2024-02-07 12:55:00",79,67.8,20.1,400,135.4,4,53.1,70.7
"2024-02-07 13:00:00",79.3,67.8,20,400,133.5,1.9,49.9,71.7
"2024-02-07 13:05:00",78.9,67.7,19.6,400,118.6,1.1,50,71.5
"2024-02-07 13:10:00",78.2,67.5,19.5,400,107.7,1.1,50,71.8
"2024-02-07 13:15:00",78,67.3,19.6,400,106.5,1,49.9,71
"2024-02-07 13:20:00",78,67.2,19.6,400,107.2,1,49.8,70
"2024-02-07 13:25:00",78,67.1,19.6,400,106.4,1,49.9,70.5
"2024-02-07 13:30:00",78,67,19.6,400,105.9,1.2,49.9,71.9
"2024-02-07 13:35:00",78,66.8,19.7,400,105.2,1.1,50.1,71.1
"2024-02-07 13:40:00",78,67,19.6,400,109.8,1.1,50.1,69.2
"2024-02-07 13:45:00",78,67.4,19.5,400,113.1,0.9,50,67.5
"2024-02-07 13:50:00",78.5,67.7,19.5,400,120.9,1,50,68.5
"2024-02-07 13:55:00",78.9,67.9,19.5,400,127.5,1,50,68.4
"2024-02-07 14:00:00",78.7,68,19.4,400,123.2,1,50,67.3
"2024-02-07 14:05:00",78.3,67.7,19.3,400,108.4,1,50.1,67.5
"2024-02-07 14:10:00",78,67.5,19.4,400,109.8,1.2,50,65.9
"2024-02-07 14:15:00",78,67.3,19.5,400,108.6,1.1,49.9,65.5
"2024-02-07 14:20:00",78,67.3,19.5,400,109.2,1.2,49.9,64.6
"2024-02-07 14:25:00",78,67.2,19.5,400,109.4,1.2,50,64.5
"2024-02-07 14:30:00",78,67,19.5,400,115.1,1.2,50,65.1
"2024-02-07 14:35:00",78,67.5,19.4,400,121,1.2,50,63.5
"2024-02-07 14:40:00",78.1,67.6,19.4,400,125.9,1,49.9,62.4
"2024-02-07 14:45:00",78.5,67.8,19.4,400,131.8,1,50,61.1
"2024-02-07 14:50:00",78.7,67.9,19.4,400,133.5,1.1,50.1,59.9
"2024-02-07 14:55:00",78,67.9,19.2,400,124.1,1.1,50.3,59.2
"2024-02-07 15:00:00",78,67.5,19.3,400,118.5,1.4,51.3,59
"2024-02-07 15:05:00",78,67.2,19.5,400,118.3,1.4,50.4,58.7
"2024-02-07 15:10:00",78,67,19.8,400,122.7,1.3,50.4,57.1
"2024-02-07 15:15:00",78,67.1,19.8,400.5,125.6,1.5,50.5,55.5
"2024-02-07 15:20:00",78.1,67.5,19.6,408,127.2,1.4,50.4,55
"2024-02-07 15:25:00",78.6,67.7,19.6,414.2,139.5,1.2,50.7,54.6
"2024-02-07 15:30:00",79,68,19.6,416.7,147.3,1.1,51,52.9
"2024-02-07 15:35:00",78.9,68,19.5,418.3,147.1,1.1,51.2,51.3
"2024-02-07 15:40:00",78.4,68,19.3,415,124.5,1.3,51.7,50.1
"2024-02-07 15:45:00",78.6,67.7,19.5,421,126,1.6,52.3,49.1
"2024-02-07 15:50:00",79.1,67.6,20,435.7,134.9,2.7,57.6,47.1
"2024-02-07 15:55:00",80.6,67.7,21.2,495.5,158.1,5.5,58.8,51.9
"2024-02-07 16:00:00",79.4,68,21.4,559.9,163,6.2,53.1,59.3
"2024-02-07 16:05:00",79.1,68.1,21.4,591.2,169.3,3.2,52.4,57.4
"2024-02-07 16:10:00",78.5,68.2,21.3,588.2,171.4,5.7,52.2,59
"2024-02-07 16:15:00",79,68.2,21.4,580.1,173.4,4.5,52.5,59.6
"2024-02-07 16:20:00",79.1,68.1,21.2,574.7,171.7,2.4,53.7,58.5
"2024-02-07 16:25:00",79.2,68.1,21.2,562.3,167.4,6.7,53.8,58.5
"2024-02-07 16:30:00",78.9,68,20.7,540,157.9,7.9,53.6,55
"2024-02-07 16:35:00",79.4,67.6,20.4,497.4,144.7,2.3,51.2,49.9
"2024-02-07 16:40:00",78.8,67.3,20.3,460.4,140.9,4.2,52.1,48.5
"2024-02-07 16:45:00",78.6,67.1,20.1,436.5,134.9,1.6,50.7,42.9
"2024-02-07 16:50:00",78.9,67.4,20,424.9,139.2,1.4,50.7,42.3
"2024-02-07 16:55:00",79,67.8,19.9,423,149,1.2,50.9,42.1
"2024-02-07 17:00:00",79,68,19.9,426.8,155.5,1.1,51,41.8
"2024-02-07 17:05:00",79,68.1,19.9,430.2,157.2,1.1,50.8,41.6
"2024-02-07 17:10:00",74.5,68.1,19.6,428.1,145.8,20.2,53.6,41.3
"2024-02-07 17:15:00",78.6,67.6,19.7,422.4,134.9,4.1,53.6,41.3
"2024-02-07 17:20:00",78.6,67.6,19.8,421.3,141.3,1.8,53.7,41.4
"2024-02-07 17:25:00",78.3,67.5,19.8,422.7,141.1,1.8,53,41.3
"2024-02-07 17:30:00",78.8,67.7,19.7,421.1,147.1,1.7,53.5,41.1
"2024-02-07 17:35:00",79,67.8,19.8,423.8,156.9,1.3,53.6,41.2
"2024-02-07 17:40:00",79,68,19.8,428.4,165.2,2,52.7,41.3
"2024-02-07 17:45:00",79,68.1,19.8,432.2,167.4,2,52.6,41.3
"2024-02-07 17:50:00",77.3,68.2,19.5,432.1,154.6,11.3,55.3,34.3
"2024-02-07 17:55:00",78.9,68,19.8,433.3,156.3,4.5,56,19.3
"2024-02-07 18:00:00",78.9,67.7,20.1,454.1,169.8,4.4,56.7,21.1
"2024-02-07 18:05:00",79,67.5,20.6,472.6,182,5.3,59.8,19.2
"2024-02-07 18:10:00",78.4,67.5,20.5,477.6,179.3,6.9,62.5,18.8
"2024-02-07 18:15:00",78.9,68.2,20.3,479.8,188.8,5.8,62.7,16.6
"2024-02-07 18:20:00",79.1,68.5,20.2,485.7,198.2,3.2,62,17.9
"2024-02-07 18:25:00",79,68.6,20.2,495.5,208.3,3,61.8,18.3
"2024-02-07 18:30:00",79.1,68.4,20.1,487.4,185.7,2.6,61.5,17.5
"2024-02-07 18:35:00",79.1,68.1,20.3,474.6,178.7,6.6,62,18
"2024-02-07 18:40:00",79.2,67.9,20.2,466.8,171.4,3.8,58.6,18.8
"2024-02-07 18:45:00",78.9,67.6,20.4,465.6,170.6,4.3,57.2,18.8
"2024-02-07 18:50:00",79.1,67.7,20.4,470.4,175.2,4.9,61.6,18.8
"2024-02-07 18:55:00",79.1,68.1,20.3,481.2,185.4,6.9,55.6,19
"2024-02-07 19:00:00",79,68.5,20.1,487.3,194.8,3.9,61.1,18.3
"2024-02-07 19:05:00",79,68.6,20.2,495.8,202.8,3.6,60.8,18.7
"2024-02-07 19:10:00",79.5,68.5,20.4,498.3,206.3,4.1,58.4,18.5
"2024-02-07 19:15:00",80,68.2,20.6,488.4,216.7,3.8,56.6,17.8
"2024-02-07 19:20:00",79.8,68,20.9,485.3,203.7,5.9,59,17.9
"2024-02-07 19:25:00",80.3,67.9,21.1,484.4,197.9,5.2,60.9,17.5
"2024-02-07 19:30:00",81,67.8,21.3,486.3,191.7,2.7,60.9,18.3
"2024-02-07 19:35:00",80.6,68.4,21,485.6,197,3.5,53.2,20
"2024-02-07 19:40:00",80,68.9,20.9,493.8,205,5.3,58.7,17.5
"2024-02-07 19:45:00",80.2,69,21.1,506.3,207.7,6.2,62.5,17.6
"2024-02-07 19:50:00",80.2,68.6,21.3,498.6,178.7,6.1,61.8,17.4
"2024-02-07 19:55:00",81.3,68.2,21.7,486.8,175,5.7,61.8,16.9
"2024-02-15 15:55:00",55.6,65.6,11.2,453,1918.6,5.6,57.5,57.3
"2024-02-15 16:00:00",62.9,65.8,11.2,437.9,270.8,1.9,57.1,47.8
"2024-02-15 16:05:00",64.2,66.5,11.5,452.3,136.7,9.2,61.4,51
"2024-02-15 16:10:00",65.1,67.3,11.8,481.3,90.4,13.5,60.2,53.6
"2024-02-15 16:15:00",66.8,67.9,11.9,496.9,66.6,9.7,59.8,51.5
"2024-02-15 16:20:00",67,68,11.9,506.7,53,7.2,58.2,54.8
"2024-02-15 16:25:00",67.3,67.8,11.1,492.2,32.8,3.2,58.9,49
"2024-02-15 16:30:00",66.4,67.6,11.1,477.2,30.9,6.4,57.4,54
"2024-02-15 16:35:00",66.4,67.3,10.9,468.2,28.1,1.6,57.4,54.8
"2024-02-15 16:40:00",66.4,67.3,11,463.6,32.2,2.2,54.9,49.8
"2024-02-15 16:45:00",67,67.7,11.3,467.2,41.4,4.4,55.5,48.7
"2024-02-15 16:50:00",67.8,68.5,11.8,483,52.4,6.3,58.5,43.3
"2024-02-15 16:55:00",67.3,68.6,12,500.1,54.6,6.4,55.6,39
"2024-02-15 17:00:00",67.5,68.2,11.3,495,37.3,2.1,52,41
"2024-02-15 17:05:00",66.3,67.3,10.8,448.8,26.8,1.5,51.1,40.7
"2024-02-15 17:10:00",65.6,66.6,10.9,420.9,30.1,1.2,51.2,40.7
"2024-02-15 17:15:00",66.5,67.4,10.9,410,36.3,1.2,51,40.7
"2024-02-15 17:20:00",67.2,68.1,10.9,407.7,45.5,1.2,50.8,40.6
"2024-02-15 17:25:00",67.7,68,11.1,410.1,51.7,1.1,51,40.5
"2024-02-15 17:30:00",67.6,68.2,11.5,410.9,60.7,3.3,53.6,40.5
"2024-02-15 17:35:00",67.8,68.2,11.5,414.2,62.7,5.6,54.2,40.5
"2024-02-15 17:40:00",67.1,67.9,10.9,418.9,50.1,3,57.1,40.3
"2024-02-15 17:45:00",66.5,67.3,11,421,46.4,2.2,57.1,40.2
"2024-02-15 17:50:00",66.3,67,11.3,426.1,52.9,2.9,59.5,39.7
"2024-02-15 17:55:00",67,67.5,11.8,444.5,61.5,5.6,56.4,39
"2024-02-15 18:00:00",68,68.4,12.2,467.6,80.1,3.3,55.4,40
"2024-02-15 18:05:00",68.1,68.7,12.6,496.2,105.1,2.1,56.8,48.8
"2024-02-15 18:10:00",67.8,68.6,12.7,529.8,112.9,2.6,59.7,48.3
"2024-02-15 18:15:00",67.4,68.3,12.6,540.4,106.6,2.4,58.4,49.2
"2024-02-15 18:20:00",67.7,68,12.5,528.3,98,2.2,58.8,49.4
"2024-02-15 18:25:00",67.6,67.8,12.6,522,98,2.2,57.8,44.7
"2024-02-15 18:30:00",67,67.4,12.7,523.2,96,2.9,59.2,45.9
"2024-02-15 18:35:00",67,67.3,12.7,521.3,94.8,3.5,59.5,46.9
"2024-02-15 18:40:00",66.8,67,12.8,521.3,94.4,3.4,59.3,45.9
"2024-02-15 18:45:00",66.2,66.7,12.7,516.6,89.3,3,58.1,45.9
"2024-02-15 18:50:00",66.1,66.7,12.7,514.4,98.4,2.8,59,46.8
"2024-02-15 18:55:00",66,66.7,12.8,517.5,101.5,3.7,59,45.9
"2024-02-15 19:00:00",66.1,66.7,12.8,519,101.8,2.9,59,46.9
"2024-02-15 19:05:00",66,66.7,12.8,520.7,106.5,2.4,56.7,45.6
"2024-02-15 19:10:00",65.8,66.6,12.9,519.9,111,4.7,58.8,44.9
"2024-02-15 19:15:00",66.1,66.7,13.1,525.2,120,3.4,57.3,49.8
"2024-02-15 19:20:00",66,67.5,13.4,550.6,141.6,7.3,52.9,49.2
"2024-02-15 19:25:00",66.7,68.4,13.8,581.1,161.5,2.6,51.9,49.2
"2024-02-15 19:30:00",66,68.6,13.3,608.8,142.9,2.2,54.6,50.8
"2024-02-15 19:35:00",66.1,67.8,12.9,577.3,116.5,2.6,56.1,51.4
"2024-02-15 19:40:00",66.6,67.4,12.9,549.5,111.1,2.6,57.1,50.3
"2024-02-15 19:45:00",66.9,67.2,12.9,529.3,102.5,3,58.1,50.4
"2024-02-15 19:50:00",67,67.1,12.8,522,106.7,2.7,58.9,50.8
"2024-02-15 19:55:00",66.6,67,12.9,525.1,108.4,2.7,59.4,50.4
"2024-02-16 08:00:00",76.9,67.8,18.7,400,173.9,2.6,51.9,76.1
"2024-02-16 08:05:00",77,68.2,18.8,414.4,189.6,4.2,50.6,74.5
"2024-02-16 08:10:00",76.9,68.1,18.8,442.5,204.2,1.8,50.5,74.3
"2024-02-16 08:15:00",76.1,68,18.4,441.5,194.8,0.9,50.8,78.8
"2024-02-16 08:20:00",75.4,67.3,18.3,428.1,182.5,0.9,50.9,77.5
"2024-02-16 08:25:00",75,66.8,18.4,417.4,173.8,1,51.8,78.6
"2024-02-16 08:30:00",75.7,67.6,18.3,420.1,186.9,3.4,51.2,77.2
"2024-02-16 08:35:00",76,67.9,18.3,433.7,200.5,2.4,50.8,75.8
"2024-02-16 08:40:00",76,68.1,18.2,443.6,204.3,1.1,50.9,77.3
"2024-02-16 08:45:00",74,68.3,17.1,444.8,191.1,3.5,51.8,76.7
"2024-02-16 08:50:00",72.7,67.6,16.6,435,169.7,4.4,52.4,76.6
"2024-02-16 08:55:00",72,67.1,16.4,419.3,160.8,1.7,52.9,80.8
"2024-02-16 09:00:00",72,66.9,16.4,402.4,150.6,0.9,50.7,81.2
"2024-02-16 09:05:00",72.8,67.7,16.4,400,155.3,0.9,50.5,81.3
"2024-02-16 09:10:00",73.1,67.8,16.6,400,158.9,0.6,50.5,81.4
"2024-02-16 09:15:00",73.4,67.8,16.6,400,162.9,0.5,50.4,81.5
"2024-02-16 09:20:00",73.3,68,16.5,400,166.2,0.4,50.4,81.6
"2024-02-16 09:25:00",71.5,67.8,15.5,400,147,1,50.3,81.5
"2024-02-16 09:30:00",69.9,67.2,15,400,138.6,1,50.5,81.7
"2024-02-16 09:35:00",69.3,67.2,14.9,400,137.6,4.7,51.7,82.1
"2024-02-16 09:40:00",69.4,67.1,15,400,139.8,3.9,50.9,84.5
"2024-02-16 09:45:00",71,67.9,15.2,400,151.3,1.6,51.5,85
"2024-02-16 09:50:00",71.3,68,15.4,400,159.9,2.5,54,85.2
"2024-02-16 09:55:00",71.1,68.2,15.6,400.4,161.5,7.5,55.2,55.9
"2024-02-16 10:00:00",71.3,68.2,15.4,414.5,165.2,3.9,64.6,47.4
"2024-02-16 10:05:00",71,67.9,15.5,436.7,156,6.3,66.9,45.9
"2024-02-16 10:10:00",70.7,68.2,15.7,455.2,155.9,10.7,63,52.4
"2024-02-16 10:15:00",66,68.7,16.2,477.1,204.5,30.8,62.4,130.4
"2024-02-16 10:20:00",65.7,69.1,16.4,499.1,221.3,31.9,61.4,119.4
"2024-02-16 10:25:00",68.4,69.4,16.5,514,243.1,23.2,61.7,133.4
"2024-02-16 10:30:00",66.8,69.5,16.2,504.7,207.8,27.6,61.1,119
"2024-02-16 10:35:00",68.1,68.9,15.8,488.1,209.6,21.1,60.3,126.9
"2024-02-16 10:40:00",64.9,68.9,16.1,477,216.1,36.6,60.3,114.3
"2024-02-16 10:45:00",69.5,69.1,16.7,487.4,229,20.9,57.9,121.5
"2024-02-16 10:50:00",70.7,69.4,16.2,497.5,218.6,12.2,56.6,136.1
"2024-02-16 10:55:00",71.3,69.2,15.7,499.5,198.1,4.9,51.3,140.8
"2024-02-16 11:00:00",70,68.5,14.7,453.6,156,1.2,50.9,141
"2024-02-16 11:05:00",69.8,68,14.5,415.9,150.4,1.1,50.9,140.8
